order_item_id,order_id,product_id,quantity,price_per_unit
15048,13584,320,3,383.49
15049,18383,287,3,2836.22
15050,26529,756,3,724.88
15051,22210,442,3,2903.64
15052,25863,77,3,592.19
15053,25498,283,1,2211.24
15054,6003,698,2,454.09
15055,23795,759,3,4609.53
15056,9667,84,1,1994.87
15057,15439,422,3,1748.64
15058,7908,527,3,2503.52
15059,26135,130,2,4312.95
15060,7016,461,2,3678.53
15061,21128,311,2,283.92
15062,10479,250,2,134.54
15063,25762,356,3,3806.77
15064,15352,471,2,3965.43
15065,22948,430,3,2338.55
15066,22104,157,2,4100.21
15067,24325,385,1,2010.44
15068,16569,370,1,3295.53
15069,24616,53,3,4544.6
15070,5855,748,1,4949.05
15071,13273,108,2,4031.46
15072,26410,83,2,3886.5
15073,13385,714,2,1783.53
15074,13597,701,2,4809.34
15075,25370,146,3,410.47
15076,17306,403,1,3699.99
15077,17028,650,1,4916.62
15078,15017,230,2,2009.04
15079,20876,540,3,2505.94
15080,23138,705,3,830.54
15081,15546,371,1,3124.5
15082,6152,346,2,2587.35
15083,10943,437,3,4551.8
15084,9673,580,3,305.21
15085,8010,572,3,1785.91
15086,25555,728,1,3854.22
15087,17133,244,2,4103.51
15088,17302,484,3,3913.08
15089,21478,281,3,1234.76
15090,25465,596,2,1880.05
15091,25689,125,2,1131.12
15092,18204,100,1,1172.53
15093,19634,31,1,902.56
15094,15174,703,3,3543.16
15095,15548,363,1,706.25
15096,26027,286,3,1029.19
15097,9962,364,1,1652.76
15098,17720,92,3,1483.49
15099,18854,500,3,2886.31
15100,26612,15,3,1889.24
15101,10006,216,2,3810.1
15102,16396,246,1,503.1
15103,21625,439,1,1964.6
15104,22144,260,2,2498.48
15105,22545,490,2,2574.96
15106,17525,381,1,2188.98
15107,11628,545,2,4515.89
15108,8294,521,2,1084.43
15109,11097,692,1,371.83
15110,7316,38,3,61.06
15111,21736,165,3,2604.96
15112,25028,57,1,3591.6
15113,25018,653,1,3556.67
15114,5630,152,2,148.54
15115,18350,684,2,2170.84
15116,17774,337,1,1791.5
15117,10953,193,2,2836.54
15118,24143,617,2,4140.83
15119,21284,227,2,3561.1
15120,14192,8,2,1576.92
15121,16808,439,1,1964.6
15122,6180,303,3,4233.97
15123,24448,74,3,3377.59
15124,14446,615,1,2579.5
15125,12442,759,3,4609.53
15126,8361,364,2,1652.76
15127,24575,154,3,3998.56
15128,9932,484,2,3913.08
15129,9514,24,1,2933.68
15130,20348,513,2,1916.85
15131,18898,531,2,1765.62
15132,8645,187,3,4454.69
15133,22678,218,2,2656.06
15134,11314,172,3,1314.35
15135,15200,32,2,3737.01
15136,21618,533,3,2593.44
15137,13617,217,1,2330.86
15138,23494,217,3,2330.86
15139,19751,641,1,1498.63
15140,25927,175,2,2424.26
15141,19983,343,1,4047.94
15142,6510,104,2,771.11
15143,10076,424,1,549.43
15144,11968,423,1,3372.08
15145,12712,455,3,405.86
15146,22696,538,1,4972.55
15147,9495,759,1,4609.53
15148,5658,622,1,4626.28
15149,18443,585,2,3870.36
15150,10748,727,3,1993.46
15151,26445,266,2,4827.71
15152,25142,421,3,1195.66
15153,11478,683,3,1907.02
15154,20140,20,2,2902.32
15155,21491,306,2,4023.15
15156,19154,631,2,3377.38
15157,16937,134,1,3730.52
15158,14453,173,1,3966.33
15159,17087,158,2,4564.21
15160,14681,557,3,2067.24
15161,11542,252,3,1871.62
15162,17654,582,3,4428.65
15163,17658,90,2,2531.09
15164,17159,270,1,4235.56
15165,12285,421,3,1195.66
15166,25403,304,1,1150.74
15167,20805,194,2,3745.46
15168,14759,729,2,4587.44
15169,21706,8,3,1576.92
15170,8407,664,1,784.54
15171,5704,158,2,4564.21
15172,6554,372,1,2818.96
15173,9647,474,1,3752.74
15174,6868,686,2,1834.72
15175,22543,160,2,2572.25
15176,9141,684,1,2170.84
15177,7532,382,1,2271.71
15178,9622,473,2,4441.71
15179,8904,416,2,4938.67
15180,12745,45,3,2549.42
15181,19644,258,1,2953.66
15182,23366,207,2,4387.44
15183,5088,205,3,4179.47
15184,7508,501,2,1802.62
15185,12771,515,3,3759.39
15186,18345,750,2,2221.32
15187,7412,178,2,54.95
15188,15938,322,2,3135.99
15189,7011,699,1,1025.85
15190,9211,44,1,825.95
15191,11304,369,3,2694.22
15192,25027,193,1,2836.54
15193,24053,645,3,1891.25
15194,22794,295,2,1588.29
15195,19987,115,3,1533.04
15196,14367,638,3,2421.83
15197,9579,516,1,1605.7
15198,23707,277,1,1540.33
15199,22996,28,2,800.18
15200,20894,83,2,3886.5
15201,13252,511,3,1015.9
15202,12727,184,3,1542.33
15203,8864,489,1,3289.98
15204,11164,134,2,3730.52
15205,15947,233,2,466.66
15206,12883,634,3,102.7
15207,10470,210,3,2872.25
15208,24541,424,2,549.43
15209,14631,259,2,1633.63
15210,16252,606,2,3862.44
15211,26344,158,2,4564.21
15212,5028,183,1,4934.94
15213,19417,483,3,4232.53
15214,22457,649,1,457.16
15215,5938,762,2,3205.07
15216,21589,212,3,3223.07
15217,16339,632,3,1007.21
15218,9541,573,1,3167.76
15219,18922,704,3,2393.87
15220,13849,619,2,119.96
15221,6937,120,2,571.3
15222,19283,120,3,571.3
15223,21180,97,2,4899.46
15224,21898,578,1,3865.14
15225,26298,626,3,1462.56
15226,23468,223,3,3518.06
15227,13731,373,2,413.51
15228,25911,164,1,4512.57
15229,14373,232,2,4576.43
15230,8119,6,1,995.72
15231,16864,671,3,3961.1
15232,13979,602,1,4156.76
15233,21793,526,2,4128.87
15234,7067,428,3,2995.71
15235,11186,123,3,3493.31
15236,7349,710,1,4473.02
15237,20058,530,2,4209.04
15238,6297,180,3,4506.9
15239,19539,745,1,250.75
15240,5284,638,1,2421.83
15241,22264,240,2,4559.22
15242,21125,681,3,3129.32
15243,10694,552,3,4610.48
15244,19577,48,3,3873.92
15245,19412,114,2,3288.56
15246,17108,322,2,3135.99
15247,22776,511,1,1015.9
15248,25112,496,3,4588.57
15249,7101,64,3,810.39
15250,22145,579,3,4188.65
15251,19161,576,2,4301.22
15252,6218,599,1,2056.51
15253,24084,568,1,3179.03
15254,25397,382,2,2271.71
15255,11530,98,1,3863.08
15256,13601,367,1,2029.03
15257,20144,130,3,4312.95
15258,15477,53,1,4544.6
15259,26250,291,3,1812.72
15260,16010,719,2,3446.74
15261,11533,3,2,682.52
15262,16559,733,1,3295.76
15263,23045,389,1,1831.41
15264,13495,254,1,2716.21
15265,14120,107,1,725.23
15266,13836,183,3,4934.94
15267,22293,335,1,397.17
15268,15293,453,1,3351.02
15269,14419,261,2,267.42
15270,12588,189,1,902.62
15271,10738,629,3,4141.57
15272,18327,620,3,2179.59
15273,7787,484,1,3913.08
15274,18808,247,3,2167.77
15275,19471,542,2,2967.5
15276,16704,580,1,305.21
15277,12170,689,1,3259.17
15278,16595,655,1,908.56
15279,24704,143,3,3700.12
15280,11198,316,2,3053.1
15281,13190,15,1,1889.24
15282,23319,16,1,79.27
15283,14115,674,1,666.77
15284,8220,601,2,2768.93
15285,23267,278,2,3855.05
15286,18254,570,1,4275.67
15287,5239,645,2,1891.25
15288,11164,104,2,771.11
15289,17416,140,1,1231.34
15290,23947,73,2,3560.25
15291,9135,343,1,4047.94
15292,7787,210,2,2872.25
15293,12559,566,2,1530.29
15294,10122,99,2,1312.0
15295,25550,408,2,3256.88
15296,26140,284,2,3036.85
15297,11032,480,1,1404.16
15298,9304,108,2,4031.46
15299,8267,483,3,4232.53
15300,24183,500,1,2886.31
15301,11382,326,3,3711.85
15302,26259,27,1,3305.33
15303,13607,520,2,724.4
15304,22394,418,2,1257.42
15305,8701,701,2,4809.34
15306,25925,200,3,616.68
15307,9329,142,2,2024.23
15308,15803,111,3,3908.48
15309,18100,692,3,371.83
15310,11194,330,3,4778.66
15311,5019,484,2,3913.08
15312,21561,18,3,4341.24
15313,17551,755,2,2041.77
15314,26628,44,2,825.95
15315,16340,369,1,2694.22
15316,20835,49,3,1342.16
15317,18470,220,3,3497.27
15318,16952,602,2,4156.76
15319,14880,624,2,2910.73
15320,8207,504,1,2578.47
15321,21705,722,1,2310.79
15322,14933,314,3,885.38
15323,8805,232,1,4576.43
15324,18777,173,3,3966.33
15325,10579,207,3,4387.44
15326,14351,188,3,4497.3
15327,17642,60,2,2839.06
15328,12784,578,3,3865.14
15329,14764,735,2,785.12
15330,21849,275,2,1386.05
15331,20018,599,2,2056.51
15332,13723,604,3,4335.82
15333,24419,580,3,305.21
15334,23073,632,1,1007.21
15335,17778,537,2,1102.11
15336,17146,496,3,4588.57
15337,7029,485,3,3624.05
15338,21262,574,3,2192.04
15339,18161,482,1,2475.74
15340,17061,74,1,3377.59
15341,25617,506,1,4960.05
15342,5096,475,1,4207.43
15343,9530,692,1,371.83
15344,17584,269,1,4414.25
15345,24351,465,3,2966.08
15346,21538,11,3,1637.24
15347,20901,328,3,1731.85
15348,24394,88,3,3316.11
15349,6472,183,1,4934.94
15350,8834,252,2,1871.62
15351,23861,436,1,1240.91
15352,21572,105,3,1461.39
15353,24920,557,3,2067.24
15354,7345,140,2,1231.34
15355,18035,502,2,2285.74
15356,15492,720,3,799.93
15357,7064,436,1,1240.91
15358,25858,345,2,2829.4
15359,10555,747,2,4458.06
15360,17747,452,3,186.84
15361,18486,135,1,4992.26
15362,20984,649,3,457.16
15363,6432,550,2,917.2
15364,23661,522,2,896.72
15365,21828,48,3,3873.92
15366,14862,580,3,305.21
15367,22456,284,2,3036.85
15368,11706,556,2,2778.3
15369,23339,129,3,4320.91
15370,9941,526,2,4128.87
15371,8553,578,1,3865.14
15372,10246,15,1,1889.24
15373,15532,31,3,902.56
15374,18773,420,1,109.93
15375,18541,444,1,4024.84
15376,17603,455,2,405.86
15377,23329,227,3,3561.1
15378,12481,45,1,2549.42
15379,15230,732,1,3965.53
15380,8689,720,1,799.93
15381,26361,211,1,814.19
15382,5048,355,3,667.86
15383,6972,300,3,3941.4
15384,11634,695,2,2453.9
15385,20405,690,3,596.13
15386,16510,193,1,2836.54
15387,5651,261,1,267.42
15388,21220,195,3,4209.51
15389,22257,62,3,4395.26
15390,15657,468,3,4011.59
15391,10798,103,3,4086.86
15392,23289,203,1,4821.57
15393,20904,746,1,2924.63
15394,18394,623,2,1464.89
15395,14921,552,2,4610.48
15396,6331,267,2,3888.36
15397,7210,307,2,1746.48
15398,6265,765,3,751.1
15399,26533,250,3,134.54
15400,7178,528,3,1516.75
15401,20115,581,2,3800.34
15402,25552,179,1,249.39
15403,16019,73,2,3560.25
15404,14485,544,1,1817.81
15405,15363,641,3,1498.63
15406,7311,644,1,4446.72
15407,11766,304,3,1150.74
15408,10256,275,1,1386.05
15409,12259,512,3,2484.85
15410,9276,16,1,79.27
15411,13009,260,1,2498.48
15412,15985,181,1,452.2
15413,19764,599,2,2056.51
15414,9172,587,2,3785.32
15415,6358,146,3,410.47
15416,18803,701,3,4809.34
15417,13054,225,1,4634.45
15418,5548,703,2,3543.16
15419,25184,515,2,3759.39
15420,12935,568,3,3179.03
15421,23763,739,2,3183.45
15422,13717,653,1,3556.67
15423,11084,305,1,4738.26
15424,10132,113,1,972.89
15425,16542,332,1,4462.01
15426,10808,742,2,4879.26
15427,22254,49,2,1342.16
15428,14674,263,3,4839.31
15429,9989,372,3,2818.96
15430,19062,61,2,3747.57
15431,8349,425,2,1372.34
15432,23347,222,3,2218.71
15433,6938,528,1,1516.75
15434,11979,469,3,1432.03
15435,20482,665,1,2626.51
15436,10316,178,2,54.95
15437,15788,201,1,182.52
15438,23086,672,2,1329.16
15439,7599,657,3,4198.04
15440,17815,204,2,2839.64
15441,23906,182,3,4303.48
15442,13113,387,2,530.07
15443,5407,48,2,3873.92
15444,19278,173,2,3966.33
15445,9903,468,1,4011.59
15446,10007,188,3,4497.3
15447,20429,329,2,798.78
15448,14839,552,3,4610.48
15449,24566,221,1,3207.73
15450,12902,147,1,2523.2
15451,19295,293,1,3123.54
15452,21955,275,3,1386.05
15453,18432,334,1,1492.21
15454,15438,461,2,3678.53
15455,25186,205,2,4179.47
15456,14174,634,2,102.7
15457,11323,256,3,4623.74
15458,10627,171,1,288.18
15459,23405,13,3,4444.12
15460,11693,190,3,1057.4
15461,16844,366,3,2726.15
15462,14068,698,1,454.09
15463,17158,204,2,2839.64
15464,13250,445,1,3228.54
15465,16538,754,1,1125.87
15466,15833,260,2,2498.48
15467,6024,372,1,2818.96
15468,9967,62,3,4395.26
15469,15729,605,2,2669.46
15470,5804,681,3,3129.32
15471,6824,311,1,283.92
15472,26546,79,1,1717.27
15473,25132,308,3,3145.17
15474,12897,403,2,3699.99
15475,16209,483,2,4232.53
15476,17443,495,3,1412.39
15477,10077,666,1,3011.29
15478,11602,614,1,3640.16
15479,24153,74,3,3377.59
15480,5697,264,2,3538.06
15481,25452,383,2,4218.33
15482,18669,113,3,972.89
15483,24725,673,3,2377.84
15484,12936,658,3,1975.72
15485,6271,566,3,1530.29
15486,19463,393,1,541.43
15487,13654,44,2,825.95
15488,26109,703,2,3543.16
15489,9059,443,3,959.56
15490,10109,545,2,4515.89
15491,7537,69,3,4075.21
15492,23110,26,2,2568.42
15493,21285,359,2,4089.26
15494,24939,327,1,2131.23
15495,10347,392,2,1522.16
15496,11869,499,2,113.6
15497,13219,310,1,828.11
15498,17323,106,3,3171.17
15499,26127,32,2,3737.01
15500,23440,480,1,1404.16
15501,6436,331,1,2918.34
15502,10427,143,3,3700.12
15503,11285,368,1,3736.73
15504,13155,341,2,691.16
15505,14314,756,1,724.88
15506,20415,699,2,1025.85
15507,24097,34,1,2510.81
15508,16755,112,1,4729.79
15509,25689,110,1,2781.38
15510,21584,141,3,4605.35
15511,22115,212,2,3223.07
15512,7362,206,1,3903.36
15513,14169,248,2,4574.33
15514,22714,340,3,1805.08
15515,14191,578,1,3865.14
15516,13684,358,2,3809.8
15517,10949,701,2,4809.34
15518,19785,111,1,3908.48
15519,25882,142,2,2024.23
15520,18508,570,2,4275.67
15521,14844,576,3,4301.22
15522,22263,63,2,2670.06
15523,26188,701,2,4809.34
15524,15903,288,1,1361.01
15525,20255,354,1,732.5
15526,15650,256,1,4623.74
15527,11350,633,1,1874.46
15528,11772,26,3,2568.42
15529,13980,535,3,187.97
15530,12340,610,2,1230.78
15531,21904,153,2,1566.97
15532,17887,115,1,1533.04
15533,10944,239,2,4242.41
15534,10847,20,1,2902.32
15535,24776,404,2,1167.81
15536,16286,540,2,2505.94
15537,24364,743,2,4173.18
15538,15216,656,3,1803.13
15539,8078,317,3,321.44
15540,9498,721,1,1059.93
15541,15930,444,3,4024.84
15542,18547,564,3,2304.28
15543,23833,673,1,2377.84
15544,8759,611,1,2263.29
15545,17669,190,2,1057.4
15546,24747,111,3,3908.48
15547,12018,357,1,3054.09
15548,5707,484,1,3913.08
15549,19227,598,2,4782.63
15550,17855,171,3,288.18
15551,7063,343,1,4047.94
15552,5937,606,2,3862.44
15553,19836,87,2,965.88
15554,25268,592,2,4520.37
15555,7149,494,3,2450.52
15556,23798,377,1,3513.07
15557,20976,308,3,3145.17
15558,9241,9,1,3927.91
15559,19892,90,2,2531.09
15560,16303,45,1,2549.42
15561,21315,47,1,1137.14
15562,8088,689,1,3259.17
15563,24402,291,2,1812.72
15564,6642,594,3,2682.26
15565,24050,406,3,2540.36
15566,23562,617,2,4140.83
15567,8045,241,2,2865.69
15568,5895,309,3,2904.49
15569,6127,177,3,2904.23
15570,7983,503,1,1039.68
15571,16206,646,3,235.5
15572,8380,587,3,3785.32
15573,22851,379,3,4537.62
15574,23759,287,1,2836.22
15575,21926,511,1,1015.9
15576,14109,137,1,4363.25
15577,7470,474,3,3752.74
15578,12583,141,1,4605.35
15579,10963,207,3,4387.44
15580,25298,114,1,3288.56
15581,12973,597,3,2462.66
15582,14013,50,2,4251.35
15583,14120,282,2,1566.04
15584,25459,622,1,4626.28
15585,5047,430,2,2338.55
15586,24674,486,2,716.11
15587,7592,286,3,1029.19
15588,10260,169,3,3157.94
15589,21072,758,3,4424.1
15590,23533,395,1,3734.13
15591,7321,444,2,4024.84
15592,11526,645,1,1891.25
15593,22113,6,3,995.72
15594,6640,516,3,1605.7
15595,9296,16,1,79.27
15596,21841,556,1,2778.3
15597,17607,761,2,3426.54
15598,19997,291,1,1812.72
15599,7444,753,1,2627.61
15600,17869,468,3,4011.59
15601,15148,310,3,828.11
15602,11827,350,1,1808.09
15603,6905,165,1,2604.96
15604,16961,738,1,4036.61
15605,21850,515,2,3759.39
15606,22037,551,1,3382.71
15607,11533,742,1,4879.26
15608,16021,318,2,1669.16
15609,25513,324,1,567.81
15610,10747,463,3,3860.62
15611,22809,23,2,4521.31
15612,22662,713,1,3698.92
15613,19180,648,1,3909.08
15614,22916,262,3,227.88
15615,15522,441,2,3506.17
15616,17965,363,2,706.25
15617,9679,294,3,1215.96
15618,25707,285,2,3134.18
15619,5453,1,2,4366.61
15620,24305,654,3,1469.17
15621,25681,425,3,1372.34
15622,24394,158,3,4564.21
15623,6305,229,3,1527.09
15624,24438,313,2,161.03
15625,20870,606,1,3862.44
15626,16895,524,3,2802.3
15627,6838,357,3,3054.09
15628,10200,44,1,825.95
15629,24233,140,2,1231.34
15630,20845,480,2,1404.16
15631,21611,402,1,1306.09
15632,14833,196,2,2369.29
15633,13052,235,1,2604.89
15634,15151,244,1,4103.51
15635,19048,269,1,4414.25
15636,6317,395,3,3734.13
15637,25178,250,1,134.54
15638,18402,86,3,4298.16
15639,22375,586,3,1666.36
15640,12821,236,1,934.96
15641,7850,680,2,1808.85
15642,15583,606,3,3862.44
15643,15776,340,2,1805.08
15644,15231,32,2,3737.01
15645,14350,427,2,3472.88
15646,8587,24,2,2933.68
15647,7304,760,1,2785.74
15648,12682,463,3,3860.62
15649,8132,130,3,4312.95
15650,13824,504,2,2578.47
15651,17426,362,3,2936.47
15652,18845,712,3,2755.17
15653,23216,217,1,2330.86
15654,17995,600,1,3972.63
15655,26181,707,1,4572.44
15656,21805,736,1,3188.23
15657,24392,554,1,3168.81
15658,16220,751,2,3664.29
15659,13874,435,2,4865.43
15660,6201,752,2,1146.76
15661,16730,281,1,1234.76
15662,21099,744,1,4951.81
15663,18590,758,2,4424.1
15664,13366,494,3,2450.52
15665,6495,628,1,910.0
15666,17826,253,3,1634.4
15667,16384,659,3,3991.46
15668,22513,217,2,2330.86
15669,11781,409,1,2499.18
15670,7235,371,1,3124.5
15671,14860,175,2,2424.26
15672,23363,316,2,3053.1
15673,16446,217,1,2330.86
15674,11357,13,3,4444.12
15675,9664,419,3,313.7
15676,20394,65,1,1197.07
15677,8972,424,1,549.43
15678,20422,144,3,438.78
15679,21729,538,1,4972.55
15680,8234,537,1,1102.11
15681,9011,109,1,3891.31
15682,21009,267,2,3888.36
15683,22158,215,3,1401.77
15684,10586,720,3,799.93
15685,19118,550,2,917.2
15686,21440,570,2,4275.67
15687,11071,94,2,457.83
15688,15277,342,3,3692.96
15689,6904,490,2,2574.96
15690,13545,381,2,2188.98
15691,20185,168,3,3481.28
15692,8056,675,1,2575.93
15693,5620,98,2,3863.08
15694,6726,755,1,2041.77
15695,7309,68,3,3054.67
15696,8273,19,2,300.37
15697,8945,644,1,4446.72
15698,26582,436,3,1240.91
15699,21161,544,3,1817.81
15700,9160,393,2,541.43
15701,9548,183,2,4934.94
15702,25635,67,1,2863.17
15703,16128,410,1,4028.2
15704,25240,250,1,134.54
15705,5518,468,3,4011.59
15706,20609,608,3,969.85
15707,25380,542,2,2967.5
15708,26060,432,2,1577.47
15709,7387,86,1,4298.16
15710,17168,336,3,189.86
15711,21429,749,2,1303.66
15712,17339,585,1,3870.36
15713,17792,455,2,405.86
15714,22621,111,2,3908.48
15715,6488,628,3,910.0
15716,18289,420,1,109.93
15717,16261,754,2,1125.87
15718,15613,599,2,2056.51
15719,20194,460,2,4190.22
15720,5030,241,2,2865.69
15721,25255,62,2,4395.26
15722,7142,648,2,3909.08
15723,10690,760,3,2785.74
15724,5253,97,1,4899.46
15725,14434,590,2,1164.51
15726,25550,77,1,592.19
15727,22429,147,2,2523.2
15728,5446,56,2,3904.18
15729,17064,172,3,1314.35
15730,12355,336,1,189.86
15731,19279,470,3,4904.88
15732,26489,374,2,2620.58
15733,19125,144,1,438.78
15734,5767,453,2,3351.02
15735,5065,724,3,3280.33
15736,24762,290,2,224.23
15737,25650,194,2,3745.46
15738,18547,223,2,3518.06
15739,6400,33,1,3840.73
15740,17100,389,1,1831.41
15741,13093,288,2,1361.01
15742,13955,37,3,1527.89
15743,21035,724,2,3280.33
15744,9903,661,2,312.92
15745,11132,431,2,2449.83
15746,18676,487,1,728.92
15747,12575,347,1,1108.13
15748,18051,585,1,3870.36
15749,26106,551,1,3382.71
15750,25028,100,3,1172.53
15751,23998,198,1,2495.0
15752,6276,753,2,2627.61
15753,12310,512,2,2484.85
15754,22215,170,2,947.92
15755,24348,53,3,4544.6
15756,5537,507,1,2016.26
15757,11507,453,3,3351.02
15758,8384,514,2,2054.34
15759,5064,474,2,3752.74
15760,8845,42,3,2371.59
15761,16003,134,3,3730.52
15762,23770,634,3,102.7
15763,25163,116,1,2090.64
15764,21050,219,3,642.89
15765,16893,226,3,1403.84
15766,24566,386,2,4898.56
15767,13846,607,1,1372.81
15768,7061,660,3,1070.39
15769,19830,161,3,3186.82
15770,8450,658,2,1975.72
15771,13243,712,1,2755.17
15772,19243,460,1,4190.22
15773,8033,39,2,4468.0
15774,7729,415,3,512.31
15775,18012,128,2,2312.98
15776,7303,386,1,4898.56
15777,26095,546,1,2072.1
15778,15545,146,2,410.47
15779,18926,191,3,96.26
15780,23103,83,3,3886.5
15781,6730,176,1,1556.5
15782,25547,762,1,3205.07
15783,26259,64,1,810.39
15784,22961,472,1,1674.85
15785,17640,583,2,2329.74
15786,20385,248,2,4574.33
15787,18369,220,3,3497.27
15788,24248,646,3,235.5
15789,17054,246,1,503.1
15790,11152,109,2,3891.31
15791,11644,216,1,3810.1
15792,26554,22,3,3627.99
15793,10808,103,3,4086.86
15794,7521,396,2,1532.65
15795,17415,492,2,416.79
15796,5424,233,3,466.66
15797,20143,595,2,3162.58
15798,10019,49,2,1342.16
15799,6883,238,3,4314.13
15800,9273,623,1,1464.89
15801,9216,117,3,1903.68
15802,18963,428,2,2995.71
15803,20635,97,1,4899.46
15804,8238,581,1,3800.34
15805,7828,486,1,716.11
15806,6214,539,3,1819.59
15807,15489,494,3,2450.52
15808,18767,183,2,4934.94
15809,23829,630,3,1573.06
15810,18483,199,3,2259.17
15811,9204,344,3,4043.68
15812,5693,275,2,1386.05
15813,25518,312,3,421.25
15814,14977,13,3,4444.12
15815,17153,169,2,3157.94
15816,12135,259,3,1633.63
15817,21753,464,2,2408.21
15818,23900,764,3,3394.77
15819,9121,363,3,706.25
15820,10238,215,1,1401.77
15821,21564,614,3,3640.16
15822,15088,673,1,2377.84
15823,19454,380,1,1175.55
15824,19013,280,2,4027.11
15825,9656,192,3,4498.74
15826,15317,258,2,2953.66
15827,15124,693,1,477.01
15828,22298,569,3,4794.79
15829,5977,627,1,4706.38
15830,25167,176,1,1556.5
15831,25828,163,3,2511.22
15832,15112,234,1,2869.55
15833,21836,597,3,2462.66
15834,15568,674,2,666.77
15835,24683,87,1,965.88
15836,22913,127,3,3421.83
15837,22393,608,3,969.85
15838,26061,300,2,3941.4
15839,6520,45,3,2549.42
15840,9599,33,2,3840.73
15841,22423,63,3,2670.06
15842,23747,472,2,1674.85
15843,19161,677,1,4770.38
15844,18538,346,1,2587.35
15845,15811,480,2,1404.16
15846,11610,418,1,1257.42
15847,15402,255,2,3920.68
15848,11579,749,3,1303.66
15849,23649,393,1,541.43
15850,16752,752,3,1146.76
15851,21932,674,2,666.77
15852,10676,119,3,2117.03
15853,15209,703,1,3543.16
15854,9511,536,3,65.15
15855,21040,49,2,1342.16
15856,14259,325,2,1458.08
15857,5440,764,1,3394.77
15858,7134,617,1,4140.83
15859,8656,143,2,3700.12
15860,15781,12,1,620.12
15861,12196,13,1,4444.12
15862,13063,505,1,937.64
15863,22180,584,1,913.23
15864,18737,341,2,691.16
15865,9425,206,1,3903.36
15866,6237,19,3,300.37
15867,21969,290,1,224.23
15868,15173,8,1,1576.92
15869,18116,173,1,3966.33
15870,13683,736,1,3188.23
15871,23894,312,3,421.25
15872,13801,532,2,1697.3
15873,8215,426,1,283.99
15874,14140,577,3,2854.12
15875,14809,163,3,2511.22
15876,6146,700,1,4952.89
15877,22587,1,1,4366.61
15878,16054,165,1,2604.96
15879,7437,597,3,2462.66
15880,16073,582,2,4428.65
15881,11790,456,1,765.5
15882,13082,587,2,3785.32
15883,8625,593,1,1886.31
15884,11759,377,1,3513.07
15885,22571,226,2,1403.84
15886,17723,4,3,570.58
15887,22617,332,2,4462.01
15888,17713,392,3,1522.16
15889,14969,450,3,2381.43
15890,13591,736,1,3188.23
15891,25667,712,3,2755.17
15892,20395,255,1,3920.68
15893,19608,692,2,371.83
15894,17000,550,1,917.2
15895,21135,25,3,265.8
15896,8402,28,2,800.18
15897,16802,628,3,910.0
15898,11990,570,3,4275.67
15899,21488,65,3,1197.07
15900,21050,686,2,1834.72
15901,15797,336,3,189.86
15902,7241,531,2,1765.62
15903,13857,585,3,3870.36
15904,6634,682,2,3976.86
15905,13451,762,1,3205.07
15906,17021,138,3,1804.79
15907,14595,688,2,4745.33
15908,8764,73,3,3560.25
15909,22296,326,3,3711.85
15910,15306,366,3,2726.15
15911,8075,524,3,2802.3
15912,19830,311,3,283.92
15913,10539,688,3,4745.33
15914,22790,570,1,4275.67
15915,25046,763,2,384.01
15916,19140,694,2,3872.16
15917,9261,562,3,2994.21
15918,21075,395,1,3734.13
15919,26485,104,1,771.11
15920,12763,226,1,1403.84
15921,15898,484,3,3913.08
15922,20231,341,2,691.16
15923,13125,207,2,4387.44
15924,24142,396,1,1532.65
15925,5427,438,2,191.76
15926,12595,415,1,512.31
15927,11634,385,1,2010.44
15928,24726,303,3,4233.97
15929,12463,619,3,119.96
15930,16385,345,1,2829.4
15931,22644,73,3,3560.25
15932,25595,578,2,3865.14
15933,13965,642,2,131.25
15934,21925,109,3,3891.31
15935,5978,75,2,3827.02
15936,7979,640,2,643.37
15937,14395,132,3,1565.13
15938,16741,413,3,2397.82
15939,9983,546,1,2072.1
15940,7437,420,3,109.93
15941,26202,566,3,1530.29
15942,12276,316,3,3053.1
15943,17848,184,1,1542.33
15944,23886,65,3,1197.07
15945,26001,308,3,3145.17
15946,17504,85,1,4350.83
15947,9681,215,1,1401.77
15948,22689,393,3,541.43
15949,16323,578,1,3865.14
15950,25684,487,3,728.92
15951,14108,207,3,4387.44
15952,6881,519,1,1649.38
15953,14819,421,3,1195.66
15954,14648,435,2,4865.43
15955,25039,286,2,1029.19
15956,22819,104,2,771.11
15957,7891,7,3,4661.05
15958,20458,759,3,4609.53
15959,11553,386,1,4898.56
15960,20358,266,3,4827.71
15961,23978,497,3,4009.4
15962,18423,151,2,4303.51
15963,26017,17,2,2210.34
15964,19895,689,2,3259.17
15965,20266,409,2,2499.18
15966,26308,80,1,63.22
15967,17435,271,1,2441.65
15968,26389,88,1,3316.11
15969,23895,10,2,4528.38
15970,26182,547,1,1019.68
15971,14593,127,2,3421.83
15972,10400,367,3,2029.03
15973,25404,536,3,65.15
15974,18433,318,3,1669.16
15975,10752,443,3,959.56
15976,12813,610,3,1230.78
15977,26100,596,1,1880.05
15978,20621,126,2,4370.19
15979,7335,154,1,3998.56
15980,15739,218,3,2656.06
15981,9385,757,2,4591.98
15982,15032,180,2,4506.9
15983,5512,162,2,1026.75
15984,26127,396,3,1532.65
15985,16207,190,3,1057.4
15986,25715,230,3,2009.04
15987,5600,380,1,1175.55
15988,7583,479,2,1233.01
15989,10454,20,2,2902.32
15990,7609,600,3,3972.63
