order_id,order_date,customer_id,seller_id,order_status
16500,10/12/2021,882,13,Completed
16501,21/08/2024,662,27,Inprogress
16502,24/02/2022,245,4,Inprogress
16503,15/03/2020,528,45,Completed
16504,03/03/2024,249,39,Completed
16505,05/07/2020,204,39,Inprogress
16506,15/12/2021,80,32,Inprogress
16507,01/04/2022,217,40,Inprogress
16508,16/06/2024,663,38,Inprogress
16509,17/10/2023,506,5,Completed
16510,17/03/2024,42,22,Inprogress
16511,03/09/2022,895,48,Completed
16512,30/08/2024,479,24,Inprogress
16513,14/05/2022,650,9,Inprogress
16514,02/09/2024,5,18,Inprogress
16515,10/11/2024,891,38,Completed
16516,02/11/2023,332,33,Inprogress
16517,18/02/2020,645,12,Completed
16518,14/07/2021,171,20,Inprogress
16519,20/10/2022,40,23,Inprogress
16520,14/11/2021,349,29,Completed
16521,02/12/2021,592,53,Completed
16522,14/09/2020,285,6,Inprogress
16523,18/12/2023,330,31,Completed
16524,06/11/2020,114,34,Completed
16525,15/02/2020,61,49,Inprogress
16526,11/11/2021,179,28,Inprogress
16527,23/01/2020,55,17,Inprogress
16528,15/10/2023,404,11,Completed
16529,16/10/2022,686,1,Inprogress
16530,29/10/2020,231,44,Inprogress
16531,06/03/2023,133,55,Inprogress
16532,20/04/2024,92,48,Inprogress
16533,27/12/2023,239,7,Completed
16534,16/02/2022,383,46,Inprogress
16535,19/07/2020,746,42,Inprogress
16536,16/07/2020,737,47,Completed
16537,14/12/2022,365,21,Completed
16538,18/03/2021,264,31,Completed
16539,17/12/2020,237,26,Completed
16540,15/03/2024,836,37,Completed
16541,06/06/2023,711,34,Completed
16542,17/10/2023,645,22,Inprogress
16543,14/08/2023,427,53,Inprogress
16544,21/11/2023,229,18,Completed
16545,22/04/2020,467,29,Completed
16546,06/07/2024,819,20,Inprogress
16547,07/06/2021,230,15,Inprogress
16548,27/01/2020,383,45,Completed
16549,20/06/2023,117,33,Completed
16550,06/12/2023,409,27,Completed
16551,14/01/2020,651,41,Inprogress
16552,06/04/2022,883,3,Completed
16553,14/02/2023,583,25,Inprogress
16554,14/08/2021,433,10,Inprogress
16555,12/07/2021,769,48,Inprogress
16556,03/11/2024,309,17,Inprogress
16557,07/02/2024,108,31,Completed
16558,27/06/2020,761,24,Inprogress
16559,27/02/2021,649,37,Completed
16560,04/02/2021,117,28,Inprogress
16561,16/03/2024,464,39,Completed
16562,05/04/2020,71,45,Completed
16563,02/01/2023,808,50,Completed
16564,13/08/2021,820,22,Inprogress
16565,12/10/2023,80,30,Inprogress
16566,12/12/2024,234,16,Completed
16567,20/09/2020,849,16,Completed
16568,10/07/2020,851,51,Completed
16569,13/10/2021,777,30,Completed
16570,01/05/2021,718,23,Inprogress
16571,12/03/2022,705,8,Inprogress
16572,28/08/2024,87,37,Inprogress
16573,27/08/2024,417,15,Inprogress
16574,09/04/2023,358,12,Inprogress
16575,19/09/2020,662,28,Inprogress
16576,27/04/2023,409,12,Completed
16577,07/04/2024,2,26,Completed
16578,06/05/2023,42,5,Inprogress
16579,07/12/2020,725,10,Completed
16580,29/01/2023,552,50,Inprogress
16581,11/01/2021,70,55,Completed
16582,21/03/2022,214,23,Completed
16583,28/03/2022,878,23,Inprogress
16584,24/01/2020,42,14,Inprogress
16585,08/06/2021,89,35,Completed
16586,11/11/2023,129,30,Completed
16587,13/03/2022,734,15,Inprogress
16588,11/12/2023,679,5,Completed
16589,15/02/2022,287,4,Inprogress
16590,02/07/2022,766,19,Completed
16591,24/03/2020,4,18,Inprogress
16592,11/07/2020,578,20,Inprogress
16593,13/07/2022,24,6,Completed
16594,21/06/2021,437,24,Completed
16595,28/05/2020,169,18,Completed
16596,25/07/2022,783,51,Completed
16597,14/06/2021,423,44,Inprogress
16598,08/04/2023,864,36,Inprogress
16599,12/03/2023,492,52,Completed
16600,09/04/2020,325,21,Completed
16601,27/04/2023,697,9,Completed
16602,16/10/2023,733,32,Completed
16603,24/11/2021,457,28,Inprogress
16604,20/06/2023,28,27,Completed
16605,16/04/2020,527,42,Inprogress
16606,05/08/2020,899,39,Completed
16607,06/08/2021,113,36,Inprogress
16608,07/11/2021,147,1,Inprogress
16609,05/12/2021,145,46,Inprogress
16610,11/04/2021,547,34,Completed
16611,12/09/2022,70,41,Inprogress
16612,31/10/2024,588,27,Completed
16613,28/09/2021,583,2,Completed
16614,19/04/2021,374,41,Inprogress
16615,12/11/2021,785,20,Inprogress
16616,12/07/2021,775,7,Completed
16617,01/08/2021,602,6,Inprogress
16618,17/09/2024,58,26,Completed
16619,06/06/2021,669,30,Inprogress
16620,24/02/2024,418,47,Completed
16621,12/10/2020,509,25,Completed
16622,31/07/2023,386,2,Completed
16623,12/10/2024,555,10,Completed
16624,21/12/2024,107,33,Completed
16625,22/01/2024,421,17,Completed
16626,04/11/2021,820,51,Inprogress
16627,16/03/2023,69,43,Inprogress
16628,29/10/2020,163,1,Inprogress
16629,29/04/2022,233,18,Inprogress
16630,05/02/2024,601,44,Completed
16631,23/09/2024,838,27,Completed
16632,04/03/2024,443,33,Completed
16633,23/06/2023,171,21,Completed
16634,31/05/2024,718,16,Completed
16635,22/12/2024,120,51,Completed
16636,10/06/2022,199,26,Inprogress
16637,08/01/2023,669,16,Inprogress
16638,11/09/2020,377,55,Completed
16639,31/01/2023,474,28,Completed
16640,23/04/2023,423,51,Completed
16641,10/09/2023,810,18,Inprogress
16642,14/01/2023,435,18,Inprogress
16643,09/05/2023,847,2,Completed
16644,22/12/2022,656,51,Completed
16645,12/12/2023,548,49,Inprogress
16646,26/06/2022,299,40,Completed
16647,10/06/2021,819,12,Inprogress
16648,21/06/2020,369,16,Completed
16649,23/02/2023,228,37,Completed
16650,25/03/2020,356,47,Completed
16651,26/01/2021,786,13,Completed
16652,26/11/2024,506,32,Inprogress
16653,08/08/2024,837,23,Completed
16654,12/01/2022,181,1,Completed
16655,21/02/2023,382,36,Inprogress
16656,12/04/2020,429,18,Completed
16657,22/09/2023,283,48,Inprogress
16658,14/09/2022,292,24,Completed
16659,04/10/2022,375,27,Inprogress
16660,20/02/2020,123,16,Inprogress
16661,19/12/2021,713,47,Completed
16662,25/10/2021,7,39,Inprogress
16663,11/06/2020,841,26,Inprogress
16664,10/09/2024,30,42,Inprogress
16665,25/05/2022,453,7,Inprogress
16666,05/05/2022,120,34,Completed
16667,01/02/2023,620,18,Inprogress
16668,31/08/2024,742,3,Inprogress
16669,02/07/2020,584,15,Inprogress
16670,14/01/2020,217,26,Completed
16671,12/03/2024,254,47,Inprogress
16672,12/09/2023,512,11,Inprogress
16673,21/09/2022,70,36,Inprogress
16674,05/09/2023,69,33,Completed
16675,14/12/2022,578,54,Completed
16676,30/05/2021,719,19,Completed
16677,16/08/2023,784,38,Completed
16678,30/11/2023,619,27,Completed
16679,08/03/2024,49,21,Completed
16680,01/12/2022,601,1,Inprogress
16681,14/12/2022,628,52,Completed
16682,12/06/2022,307,33,Inprogress
16683,27/01/2021,707,33,Inprogress
16684,13/06/2024,651,4,Completed
16685,14/10/2020,247,10,Completed
16686,22/04/2021,258,42,Completed
16687,15/08/2020,737,9,Completed
16688,01/12/2023,400,15,Completed
16689,13/12/2020,704,46,Completed
16690,28/12/2023,827,18,Inprogress
16691,22/01/2021,155,22,Completed
16692,12/05/2024,838,33,Completed
16693,14/06/2020,791,42,Completed
16694,09/06/2020,248,36,Completed
16695,12/11/2023,627,10,Inprogress
16696,19/03/2020,580,37,Completed
16697,24/08/2020,297,51,Completed
16698,17/08/2023,807,11,Completed
16699,03/03/2021,396,18,Inprogress
16700,05/05/2023,329,12,Inprogress
16701,27/07/2020,559,22,Inprogress
16702,12/06/2022,538,20,Inprogress
16703,08/10/2021,835,44,Inprogress
16704,08/03/2022,841,20,Inprogress
16705,31/07/2020,57,9,Completed
16706,08/11/2023,453,40,Inprogress
16707,20/02/2022,663,51,Completed
16708,09/06/2022,840,46,Completed
16709,20/10/2023,487,12,Completed
16710,04/09/2022,142,19,Completed
16711,15/03/2022,456,12,Inprogress
16712,20/09/2022,881,31,Completed
16713,23/04/2023,526,15,Completed
16714,07/08/2022,228,44,Inprogress
16715,02/06/2022,487,28,Completed
16716,06/07/2022,552,32,Inprogress
16717,03/05/2020,57,50,Inprogress
16718,25/04/2023,734,14,Inprogress
16719,23/10/2021,341,39,Completed
16720,01/03/2024,328,27,Completed
16721,16/06/2022,608,51,Completed
16722,08/08/2022,634,44,Completed
16723,22/09/2020,166,29,Completed
16724,31/12/2022,755,18,Inprogress
16725,02/05/2020,366,50,Completed
16726,12/10/2021,146,23,Inprogress
16727,10/07/2023,566,52,Completed
16728,16/12/2021,421,20,Inprogress
16729,06/02/2023,447,38,Inprogress
16730,30/06/2023,297,40,Completed
16731,11/09/2021,853,19,Completed
16732,28/03/2020,763,52,Inprogress
16733,02/12/2023,100,5,Completed
16734,28/09/2021,145,1,Completed
16735,14/05/2020,862,3,Completed
16736,04/05/2020,776,55,Inprogress
16737,13/11/2023,100,7,Inprogress
16738,12/04/2022,237,46,Inprogress
16739,16/01/2022,880,2,Completed
16740,25/12/2020,646,51,Inprogress
16741,03/07/2021,179,32,Inprogress
16742,04/06/2024,41,39,Completed
16743,22/07/2024,125,9,Completed
16744,14/05/2023,477,2,Inprogress
16745,04/04/2020,599,15,Completed
16746,01/06/2021,37,23,Completed
16747,30/11/2023,209,18,Completed
16748,28/09/2022,267,45,Inprogress
16749,27/02/2020,311,4,Completed
16750,12/07/2024,692,34,Completed
16751,04/01/2020,337,10,Inprogress
16752,19/01/2021,490,51,Inprogress
16753,17/12/2022,263,51,Completed
16754,24/06/2021,71,9,Inprogress
16755,18/12/2024,787,49,Inprogress
16756,09/08/2024,542,55,Inprogress
16757,10/02/2020,694,25,Completed
16758,23/02/2020,738,41,Inprogress
16759,17/04/2023,358,21,Completed
16760,19/04/2024,532,2,Completed
16761,16/09/2023,417,45,Inprogress
16762,02/01/2021,715,12,Completed
16763,03/07/2023,662,44,Completed
16764,15/09/2022,65,50,Inprogress
16765,20/10/2022,683,46,Inprogress
16766,18/09/2020,173,6,Inprogress
16767,01/06/2023,474,47,Inprogress
16768,05/07/2021,777,40,Inprogress
16769,26/07/2022,346,50,Inprogress
16770,29/10/2022,740,42,Completed
16771,13/09/2020,428,20,Completed
16772,23/09/2020,418,18,Inprogress
16773,21/03/2022,74,3,Inprogress
16774,01/08/2024,85,49,Inprogress
16775,08/09/2020,626,1,Completed
16776,28/06/2020,519,8,Completed
16777,17/11/2023,842,9,Completed
16778,27/01/2022,847,33,Inprogress
16779,07/04/2023,190,5,Completed
16780,15/01/2022,405,41,Inprogress
16781,28/09/2024,54,24,Inprogress
16782,26/12/2024,796,22,Completed
16783,12/03/2020,300,1,Inprogress
16784,08/11/2023,576,14,Completed
16785,12/03/2024,407,39,Inprogress
16786,26/06/2022,344,27,Completed
16787,06/03/2023,313,4,Completed
16788,02/02/2024,411,12,Completed
16789,21/08/2022,300,46,Inprogress
16790,12/01/2024,864,21,Inprogress
16791,07/12/2021,451,10,Completed
16792,31/08/2022,360,22,Completed
16793,04/04/2021,25,16,Completed
16794,22/12/2021,881,4,Inprogress
16795,02/02/2020,248,51,Inprogress
16796,08/01/2022,31,23,Inprogress
16797,12/03/2021,508,45,Completed
16798,03/04/2023,352,37,Completed
16799,28/05/2020,758,31,Completed
16800,17/08/2022,582,38,Inprogress
16801,23/03/2024,712,28,Completed
16802,07/02/2021,866,51,Inprogress
16803,14/12/2023,371,52,Inprogress
16804,27/12/2021,702,19,Completed
16805,04/01/2022,667,41,Inprogress
16806,04/10/2023,888,49,Completed
16807,01/07/2023,111,10,Completed
16808,09/02/2020,498,53,Inprogress
16809,06/09/2024,780,42,Completed
16810,16/03/2022,373,15,Inprogress
16811,22/04/2024,206,37,Completed
16812,18/05/2023,788,45,Completed
16813,10/08/2021,285,52,Inprogress
16814,14/09/2020,732,9,Completed
16815,26/07/2022,267,22,Inprogress
16816,18/10/2023,667,47,Inprogress
16817,02/12/2022,636,31,Inprogress
16818,06/07/2024,762,52,Completed
16819,12/04/2022,484,31,Completed
16820,04/11/2022,115,44,Completed
16821,28/09/2024,199,52,Inprogress
16822,14/09/2021,83,40,Completed
16823,20/06/2023,182,17,Inprogress
16824,11/07/2023,389,31,Inprogress
16825,09/10/2020,709,21,Completed
16826,27/11/2023,641,35,Inprogress
16827,02/06/2020,217,11,Completed
16828,04/04/2023,506,8,Inprogress
16829,26/01/2024,896,26,Inprogress
16830,22/11/2024,362,54,Inprogress
16831,15/11/2020,420,23,Inprogress
16832,29/04/2023,800,15,Inprogress
16833,13/12/2024,65,53,Completed
16834,20/03/2024,195,34,Completed
16835,18/07/2024,893,15,Inprogress
16836,09/02/2024,625,49,Completed
16837,25/05/2023,60,47,Inprogress
16838,30/01/2024,776,47,Completed
16839,29/11/2024,334,26,Completed
16840,29/07/2024,257,15,Completed
16841,27/08/2021,266,45,Inprogress
16842,02/02/2022,370,24,Inprogress
16843,24/10/2021,301,1,Completed
16844,21/11/2023,603,15,Inprogress
16845,24/05/2022,200,33,Inprogress
16846,03/06/2023,854,39,Completed
16847,08/07/2021,532,47,Inprogress
16848,11/04/2022,621,55,Inprogress
16849,15/03/2021,363,33,Inprogress
16850,03/05/2020,868,52,Completed
16851,08/06/2020,768,47,Inprogress
16852,30/11/2023,414,34,Inprogress
16853,28/04/2020,286,34,Completed
16854,08/02/2022,542,48,Inprogress
16855,03/04/2020,682,32,Inprogress
16856,01/05/2022,515,27,Completed
16857,14/09/2023,51,33,Inprogress
16858,20/01/2023,508,50,Inprogress
16859,23/07/2021,3,30,Completed
16860,10/05/2024,32,40,Inprogress
16861,07/09/2022,876,4,Completed
16862,13/01/2023,749,54,Completed
16863,04/08/2021,244,2,Inprogress
16864,29/12/2024,250,36,Inprogress
16865,07/11/2024,370,16,Completed
16866,10/08/2021,126,52,Inprogress
16867,18/01/2021,256,51,Inprogress
16868,02/12/2022,533,30,Inprogress
16869,23/09/2023,15,45,Completed
16870,19/02/2024,609,6,Inprogress
16871,06/09/2022,406,41,Inprogress
16872,14/06/2020,328,45,Inprogress
16873,06/11/2022,146,9,Inprogress
16874,03/06/2020,825,40,Inprogress
16875,06/05/2024,11,53,Inprogress
16876,20/01/2021,537,39,Completed
16877,22/01/2024,83,2,Completed
16878,27/11/2022,355,51,Inprogress
16879,03/06/2020,444,18,Completed
16880,08/04/2020,23,6,Inprogress
16881,20/11/2021,601,1,Completed
16882,28/04/2021,600,54,Inprogress
16883,27/05/2024,818,43,Completed
16884,03/08/2023,282,29,Inprogress
16885,25/08/2022,751,11,Inprogress
16886,24/10/2024,299,21,Completed
16887,19/09/2021,379,11,Completed
16888,04/01/2024,674,36,Inprogress
16889,11/08/2022,255,34,Completed
16890,06/08/2020,54,30,Completed
16891,04/04/2024,440,44,Inprogress
16892,13/02/2023,802,14,Inprogress
16893,23/04/2023,671,54,Completed
16894,05/01/2023,899,55,Inprogress
16895,13/05/2020,247,5,Completed
16896,16/08/2023,888,9,Inprogress
16897,14/04/2021,203,46,Inprogress
16898,12/09/2020,587,29,Completed
16899,26/02/2021,223,6,Inprogress
16900,06/02/2021,202,52,Completed
16901,04/06/2024,716,36,Inprogress
16902,14/09/2020,295,43,Inprogress
16903,25/09/2022,548,7,Completed
16904,03/10/2024,880,32,Inprogress
16905,30/06/2022,720,24,Inprogress
16906,30/03/2021,473,19,Completed
16907,16/08/2021,252,26,Completed
16908,04/09/2021,744,7,Inprogress
16909,15/01/2020,264,37,Completed
16910,18/05/2024,505,54,Completed
16911,28/02/2023,366,7,Inprogress
16912,14/10/2022,99,34,Inprogress
16913,15/10/2022,30,3,Completed
16914,03/02/2024,741,1,Completed
16915,30/05/2020,343,7,Inprogress
16916,21/05/2024,380,27,Completed
16917,04/01/2024,307,32,Inprogress
16918,15/08/2024,32,48,Completed
16919,02/12/2021,79,50,Inprogress
16920,30/07/2022,719,7,Completed
16921,26/07/2021,657,14,Completed
16922,09/04/2020,702,53,Completed
16923,16/12/2021,633,42,Inprogress
16924,17/07/2024,895,20,Completed
16925,15/06/2021,318,15,Completed
16926,09/12/2024,563,14,Completed
16927,05/07/2024,733,38,Inprogress
16928,26/11/2022,618,22,Completed
16929,15/12/2020,157,15,Inprogress
16930,06/02/2020,312,33,Completed
16931,02/07/2022,863,19,Inprogress
16932,20/04/2020,704,29,Completed
16933,09/05/2022,506,24,Inprogress
16934,12/11/2021,190,1,Completed
16935,29/02/2020,204,28,Inprogress
16936,30/04/2021,552,24,Completed
16937,20/01/2022,23,46,Completed
16938,07/02/2020,190,31,Inprogress
16939,05/08/2024,466,7,Completed
16940,05/12/2023,722,10,Inprogress
16941,01/04/2020,428,39,Completed
16942,08/12/2022,20,18,Completed
16943,21/06/2024,61,22,Completed
16944,18/06/2021,434,25,Completed
16945,22/02/2023,463,25,Inprogress
16946,22/08/2021,790,9,Completed
16947,24/03/2020,699,23,Inprogress
16948,16/05/2023,541,32,Completed
16949,14/09/2024,705,14,Completed
16950,13/03/2020,307,13,Completed
16951,16/07/2022,489,24,Completed
16952,12/05/2023,601,1,Inprogress
16953,21/09/2020,856,20,Inprogress
16954,30/11/2023,560,42,Completed
16955,27/03/2022,580,25,Inprogress
16956,25/08/2021,325,3,Completed
16957,23/06/2024,449,46,Inprogress
16958,11/07/2021,62,47,Completed
16959,26/09/2024,333,44,Inprogress
16960,05/10/2024,698,5,Completed
16961,30/01/2024,395,7,Inprogress
16962,02/02/2021,649,51,Completed
16963,24/07/2021,198,36,Completed
16964,26/08/2022,687,9,Completed
16965,24/12/2023,194,39,Inprogress
16966,08/11/2022,860,27,Inprogress
16967,19/06/2021,625,33,Completed
16968,04/10/2021,440,29,Completed
16969,31/07/2021,701,35,Completed
16970,05/04/2022,624,29,Completed
16971,25/10/2020,154,6,Inprogress
16972,08/10/2020,427,23,Completed
16973,15/11/2023,668,44,Inprogress
16974,11/02/2024,708,37,Inprogress
16975,04/11/2022,92,31,Inprogress
16976,05/09/2022,686,29,Inprogress
16977,23/04/2020,224,13,Inprogress
16978,30/11/2022,871,7,Completed
16979,17/07/2023,448,46,Completed
16980,09/07/2020,552,51,Inprogress
16981,02/06/2024,708,19,Completed
16982,22/11/2020,148,41,Inprogress
16983,07/04/2021,852,20,Completed
16984,29/06/2020,336,19,Inprogress
16985,14/04/2023,328,10,Completed
16986,20/10/2020,541,48,Inprogress
16987,11/07/2024,124,43,Inprogress
16988,14/02/2022,767,54,Completed
16989,05/09/2022,164,16,Completed
16990,02/06/2022,501,25,Inprogress
16991,18/10/2023,829,43,Inprogress
16992,17/05/2022,280,11,Inprogress
16993,22/04/2021,239,8,Inprogress
16994,19/08/2022,164,2,Inprogress
16995,31/10/2021,181,50,Completed
16996,25/03/2022,116,10,Inprogress
16997,21/01/2024,18,5,Completed
16998,21/07/2024,506,16,Completed
16999,22/02/2022,783,7,Completed
17000,05/05/2021,476,33,Completed
17001,14/05/2021,804,29,Inprogress
17002,16/02/2023,845,28,Inprogress
17003,15/05/2021,15,19,Completed
17004,05/06/2024,726,35,Inprogress
17005,05/04/2021,85,21,Inprogress
17006,20/05/2023,270,38,Completed
17007,26/06/2024,827,23,Completed
17008,12/01/2021,345,21,Inprogress
17009,12/01/2020,491,33,Completed
17010,06/03/2023,670,46,Inprogress
17011,18/08/2024,243,20,Inprogress
17012,30/11/2024,450,21,Completed
17013,27/05/2024,671,25,Completed
17014,01/05/2023,458,8,Completed
17015,03/07/2023,403,5,Completed
17016,15/07/2020,483,44,Inprogress
17017,13/05/2021,634,49,Completed
17018,20/12/2022,772,55,Completed
17019,08/07/2024,341,17,Inprogress
17020,04/08/2020,731,12,Inprogress
17021,09/08/2024,412,7,Inprogress
17022,22/12/2022,91,28,Inprogress
17023,20/06/2024,143,49,Inprogress
17024,27/12/2023,194,22,Inprogress
17025,10/09/2022,596,16,Inprogress
17026,18/10/2023,541,33,Completed
17027,19/06/2024,843,55,Completed
17028,05/03/2023,33,34,Inprogress
17029,04/10/2022,116,54,Completed
17030,20/12/2022,573,52,Completed
17031,05/09/2020,316,49,Inprogress
17032,30/01/2021,892,45,Completed
17033,22/01/2020,138,25,Inprogress
17034,11/12/2021,867,38,Inprogress
17035,11/04/2020,706,38,Inprogress
17036,21/11/2023,679,43,Inprogress
17037,14/01/2020,824,15,Completed
17038,17/07/2022,314,10,Inprogress
17039,09/07/2020,465,3,Inprogress
17040,07/10/2021,595,39,Inprogress
17041,22/05/2020,286,21,Inprogress
17042,20/08/2022,159,14,Completed
17043,16/04/2022,473,30,Completed
17044,06/04/2024,421,27,Inprogress
17045,12/01/2021,180,53,Completed
17046,23/09/2020,676,9,Completed
17047,21/10/2023,407,53,Inprogress
17048,07/05/2020,388,11,Inprogress
17049,21/12/2020,428,39,Inprogress
17050,04/02/2024,498,20,Inprogress
17051,13/11/2022,486,15,Inprogress
17052,04/05/2024,317,33,Inprogress
17053,26/03/2020,721,44,Completed
17054,14/05/2021,567,44,Inprogress
17055,31/01/2022,681,38,Completed
17056,12/02/2024,767,24,Completed
17057,03/08/2023,93,11,Completed
17058,19/09/2020,534,7,Inprogress
17059,01/05/2023,109,5,Inprogress
17060,24/01/2020,433,54,Inprogress
17061,07/05/2020,26,38,Completed
17062,14/06/2021,363,27,Completed
17063,23/06/2022,193,36,Inprogress
17064,19/06/2021,438,44,Completed
17065,01/01/2020,452,8,Inprogress
17066,22/12/2024,891,55,Inprogress
17067,22/02/2021,794,13,Completed
17068,14/11/2023,761,24,Completed
17069,11/06/2023,811,17,Completed
17070,26/05/2020,893,34,Completed
17071,03/05/2023,360,17,Completed
17072,16/02/2023,848,53,Inprogress
17073,23/02/2021,326,34,Inprogress
17074,20/11/2024,361,21,Completed
17075,25/07/2020,431,36,Inprogress
17076,04/07/2020,492,6,Inprogress
17077,22/12/2023,822,6,Inprogress
17078,30/06/2020,266,5,Inprogress
17079,02/05/2023,77,40,Inprogress
17080,22/01/2022,765,37,Completed
17081,16/09/2023,515,7,Inprogress
17082,28/02/2021,598,7,Inprogress
17083,12/07/2022,93,25,Completed
17084,20/01/2024,13,15,Completed
17085,15/01/2022,264,16,Inprogress
17086,28/08/2024,652,9,Inprogress
17087,21/01/2022,634,55,Inprogress
17088,26/02/2022,698,39,Completed
17089,18/12/2024,655,4,Completed
17090,12/07/2023,834,1,Completed
17091,10/06/2022,270,5,Inprogress
17092,08/07/2020,2,36,Completed
17093,12/08/2024,650,10,Completed
17094,27/03/2024,373,22,Completed
17095,29/12/2022,700,24,Inprogress
17096,08/03/2021,402,5,Inprogress
17097,15/02/2022,546,16,Inprogress
17098,11/11/2020,604,20,Completed
17099,06/11/2024,854,15,Completed
17100,17/03/2022,132,10,Completed
17101,31/08/2023,897,34,Completed
17102,03/01/2023,305,12,Inprogress
17103,24/10/2023,21,51,Inprogress
17104,15/04/2020,774,8,Completed
17105,23/06/2021,347,38,Completed
17106,31/05/2023,672,33,Inprogress
17107,30/12/2022,344,50,Inprogress
17108,09/11/2020,814,24,Completed
17109,20/07/2020,202,4,Completed
17110,31/05/2020,166,21,Completed
17111,25/09/2022,10,42,Inprogress
17112,29/05/2022,692,1,Inprogress
17113,10/06/2024,181,24,Inprogress
17114,26/09/2021,899,51,Completed
17115,31/08/2023,493,5,Inprogress
17116,25/11/2024,289,4,Inprogress
17117,15/11/2022,547,6,Inprogress
17118,18/06/2024,791,1,Completed
17119,01/07/2021,863,1,Inprogress
17120,21/09/2023,213,6,Completed
17121,13/05/2022,875,54,Completed
17122,10/04/2021,111,5,Inprogress
17123,18/08/2023,424,41,Completed
17124,22/03/2023,590,28,Inprogress
17125,24/09/2021,553,34,Inprogress
17126,15/12/2021,527,5,Inprogress
17127,29/08/2022,401,17,Completed
17128,05/03/2020,742,47,Completed
17129,28/12/2024,38,55,Inprogress
17130,24/07/2020,409,47,Inprogress
17131,16/03/2020,248,24,Completed
17132,10/01/2021,456,42,Inprogress
17133,29/08/2024,119,27,Completed
17134,17/11/2020,746,53,Inprogress
17135,09/08/2023,82,31,Completed
17136,06/03/2021,437,3,Inprogress
17137,18/07/2024,584,16,Inprogress
17138,09/01/2022,560,25,Inprogress
17139,18/08/2021,432,22,Completed
17140,23/02/2022,527,50,Completed
17141,08/10/2020,686,7,Completed
17142,22/02/2021,620,34,Completed
17143,24/05/2020,562,8,Completed
17144,31/03/2021,545,38,Inprogress
17145,05/09/2023,497,15,Inprogress
17146,04/09/2023,873,30,Inprogress
17147,14/02/2020,66,44,Inprogress
17148,22/03/2023,401,21,Completed
17149,10/08/2022,609,11,Inprogress
17150,11/12/2022,890,41,Inprogress
17151,23/04/2020,836,8,Inprogress
17152,06/04/2024,375,16,Inprogress
17153,27/07/2020,850,18,Completed
17154,15/10/2022,862,28,Inprogress
17155,05/06/2024,805,29,Inprogress
17156,21/11/2024,94,45,Inprogress
17157,29/07/2022,529,54,Inprogress
17158,03/11/2020,396,40,Inprogress
17159,22/06/2022,553,44,Inprogress
17160,04/02/2024,369,31,Inprogress
17161,25/09/2023,606,37,Inprogress
17162,15/12/2023,652,5,Inprogress
17163,29/10/2022,659,40,Completed
17164,23/06/2023,171,1,Inprogress
17165,02/02/2022,838,22,Inprogress
17166,28/09/2022,658,38,Inprogress
17167,14/01/2023,587,34,Inprogress
17168,22/03/2024,452,47,Inprogress
17169,27/09/2022,614,53,Inprogress
17170,16/12/2023,774,31,Inprogress
17171,17/06/2020,48,14,Inprogress
17172,03/07/2023,87,45,Completed
17173,14/12/2022,557,36,Inprogress
17174,04/12/2021,677,15,Inprogress
17175,21/11/2022,400,29,Completed
17176,16/07/2022,479,1,Completed
17177,20/03/2024,189,41,Completed
17178,10/08/2023,815,15,Inprogress
17179,12/02/2023,329,36,Inprogress
17180,31/01/2023,587,28,Inprogress
17181,17/03/2022,12,8,Completed
17182,11/04/2022,560,12,Completed
17183,07/07/2020,313,47,Inprogress
17184,02/03/2021,440,17,Inprogress
17185,19/03/2022,778,42,Completed
17186,30/06/2021,823,23,Completed
17187,23/08/2023,34,28,Completed
17188,10/07/2023,344,53,Inprogress
17189,01/12/2020,240,28,Inprogress
17190,28/09/2024,385,20,Inprogress
17191,12/07/2020,400,31,Inprogress
17192,13/06/2024,786,35,Completed
17193,07/12/2023,17,14,Inprogress
17194,21/05/2023,672,50,Inprogress
17195,31/07/2022,199,10,Completed
17196,11/04/2022,677,45,Completed
17197,09/03/2020,622,43,Inprogress
17198,06/01/2022,848,10,Completed
17199,29/09/2023,380,24,Completed
17200,09/09/2022,793,2,Inprogress
17201,18/09/2020,178,48,Completed
17202,19/07/2022,878,48,Completed
17203,19/04/2023,345,5,Inprogress
17204,18/08/2024,118,22,Completed
17205,07/11/2021,182,10,Completed
17206,03/06/2021,855,42,Inprogress
17207,22/09/2022,461,1,Completed
17208,15/12/2024,48,25,Completed
17209,06/07/2020,865,41,Completed
17210,26/06/2023,512,24,Inprogress
17211,06/04/2021,503,35,Inprogress
17212,16/09/2024,834,28,Completed
17213,28/07/2023,765,51,Inprogress
17214,12/02/2021,584,29,Inprogress
17215,20/03/2021,558,36,Completed
17216,14/05/2024,56,8,Inprogress
17217,26/06/2023,284,6,Completed
17218,26/12/2020,682,15,Completed
17219,29/04/2024,559,50,Inprogress
17220,20/06/2022,217,35,Completed
17221,30/10/2022,200,29,Inprogress
17222,27/07/2024,106,30,Completed
17223,21/10/2024,635,25,Inprogress
17224,15/06/2020,77,50,Completed
17225,20/04/2023,105,37,Inprogress
17226,10/12/2023,496,11,Completed
17227,04/08/2022,882,4,Inprogress
17228,23/05/2024,647,53,Inprogress
17229,29/11/2023,602,5,Inprogress
17230,19/09/2022,734,44,Completed
17231,08/04/2023,657,26,Inprogress
17232,26/12/2024,535,30,Completed
17233,28/09/2022,825,16,Completed
